process,bin,bin_low,bin_high,yield,MCstat,syst_quadrature_Up,syst_quadrature_Down,syst_quadrature_Increase,syst_quadrature_Decrease,yield_sm,yield_cHu_at_1,yield_cHu_at_0p3,cHu_95CL_LL,cHu_95CL_UL,yield_cHu_95CL_LL,yield_cHu_95CL_UL,comb_cHu_95CL_LL,comb_cHu_95CL_UL,comb_yield_cHu_95CL_LL,comb_yield_cHu_95CL_UL,all_comb_cHu_95CL_LL,all_comb_cHu_95CL_UL,all_comb_yield_cHu_95CL_LL,all_comb_yield_cHu_95CL_UL,total_bkg,total_MCstat,total_syst_Up,total_syst_Down,total_syst_Increase,total_syst_Decrease,sm_cHu,sm_lin_quad_cHu,quad_cHu,lin_cHu,total_unc,total_unc_Down,total_unc_Up,total_unc_Decrease,total_unc_Increase,channel,subchannel
QCD,3,1750.0,2000.0,20.258951745973658,2.923942895311534,0.0,0.0,0.0,0.0,0.5322217069345606,7.762345782043239,1.210055177569691,-1.4558305002005894,1.4376479539595162,15.394293369629768,15.394409421561386,-0.6206518728195982,0.6113170859626733,3.187417994764828,3.2648691534602694,-0.4535916799743047,0.44421080646169947,3.187417994764828,3.2648691534602694,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,7.762345782043239,7.100970247130824,0.12915382797785468,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
QCD,4,2000.0,2250.0,7.521946365392397,1.8300113419270347,0.0,0.0,0.0,0.0,0.3615255781015967,7.129984822199737,0.9911909494987641,-1.2161922696476362,1.201565838028047,10.109747613208773,10.10991196359929,-0.6206518728195982,0.6113170859626733,2.8705847803568223,2.914156554812153,-0.4535916799743047,0.44421080646169947,2.8705847803568223,2.914156554812153,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,7.129984822199737,6.67082096110607,0.09763828299207011,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
QCD,5,2250.0,2500.0,2.199576611595854,1.0753814024008017,0.0,0.0,0.0,0.0,0.16160510323256227,5.072292826717743,0.6160835010516135,-1.1273017287401956,1.1150105040399805,6.259219028476033,6.259166589781263,-0.6206518728195982,0.6113170859626733,1.9932932684362559,2.0109332729611578,-0.4535916799743047,0.44421080646169947,1.9932932684362559,2.0109332729611578,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,5.072292826717743,4.851085329650014,0.059602393835166634,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
QCD,6,2500.0,4000.0,1.3755239680097822,0.8643356740608688,0.0,0.0,0.0,0.0,0.1754646008614014,13.792194763804064,1.4212757546790131,-0.6765519082981872,0.6694001798460724,6.29847226028885,6.298473511820256,-0.6206518728195982,0.6113170859626733,5.323488922564726,5.287128465229451,-0.4535916799743047,0.44421080646169947,5.323488922564726,5.287128465229451,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,13.792194763804064,13.520037595548509,0.09669256739415386,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
TTbar,1,1250.0,1500.0,63.42934338003397,2.6733973013644996,0.0,0.0,0.0,0.0,2.524089589589385,10.444139119007955,3.289811345508419,-2.4455847885047195,2.413489221177547,47.769632718476565,47.79818620083497,-0.6206518728195982,0.6113170859626733,5.321498011371613,5.543754336193541,-0.4535916799743047,0.44421080646169947,5.321498011371613,5.543754336193541,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,10.444139119007955,7.668062394793034,0.2519871346255367,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
TTbar,2,1500.0,1750.0,16.533486746251583,1.3756392681012872,0.0,0.0,0.0,0.0,1.1155598526547676,9.477098191121215,1.9080873819021829,-1.8018335263495653,1.7773388472415481,27.300819531663677,27.26601338866432,-0.6206518728195982,0.6113170859626733,4.144957372480322,4.28558487441156,-0.4535916799743047,0.44421080646169947,4.144957372480322,4.28558487441156,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,9.477098191121215,8.1711141537739,0.1904241846925474,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
TTbar,3,1750.0,2000.0,5.671124301850796,0.803730906458453,0.0,0.0,0.0,0.0,0.5322217069345606,7.762345782043239,1.210055177569691,-1.4558305002005894,1.4376479539595162,15.394293369629768,15.394409421561386,-0.6206518728195982,0.6113170859626733,3.187417994764828,3.2648691534602694,-0.4535916799743047,0.44421080646169947,3.187417994764828,3.2648691534602694,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,7.762345782043239,7.100970247130824,0.12915382797785468,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
TTbar,4,2000.0,2250.0,2.08247684314847,0.4504608293337196,0.0,0.0,0.0,0.0,0.3615255781015967,7.129984822199737,0.9911909494987641,-1.2161922696476362,1.201565838028047,10.109747613208773,10.10991196359929,-0.6206518728195982,0.6113170859626733,2.8705847803568223,2.914156554812153,-0.4535916799743047,0.44421080646169947,2.8705847803568223,2.914156554812153,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,7.129984822199737,6.67082096110607,0.09763828299207011,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
TTbar,5,2250.0,2500.0,0.6132752634584904,0.2524085953152234,0.0,0.0,0.0,0.0,0.16160510323256227,5.072292826717743,0.6160835010516135,-1.1273017287401956,1.1150105040399805,6.259219028476033,6.259166589781263,-0.6206518728195982,0.6113170859626733,1.9932932684362559,2.0109332729611578,-0.4535916799743047,0.44421080646169947,1.9932932684362559,2.0109332729611578,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,5.072292826717743,4.851085329650014,0.059602393835166634,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
TTbar,6,2500.0,4000.0,0.433292992413044,0.22852263218319321,0.0,0.0,0.0,0.0,0.1754646008614014,13.792194763804064,1.4212757546790131,-0.6765519082981872,0.6694001798460724,6.29847226028885,6.298473511820256,-0.6206518728195982,0.6113170859626733,5.323488922564726,5.287128465229451,-0.4535916799743047,0.44421080646169947,5.323488922564726,5.287128465229451,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,13.792194763804064,13.520037595548509,0.09669256739415386,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
WJets,1,1250.0,1500.0,19.29809100739658,1.339900722692111,0.0,0.0,0.0,0.0,2.524089589589385,10.444139119007955,3.289811345508419,-2.4455847885047195,2.413489221177547,47.769632718476565,47.79818620083497,-0.6206518728195982,0.6113170859626733,5.321498011371613,5.543754336193541,-0.4535916799743047,0.44421080646169947,5.321498011371613,5.543754336193541,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,10.444139119007955,7.668062394793034,0.2519871346255367,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
WJets,2,1500.0,1750.0,8.487073187716305,0.9006274979247081,0.0,0.0,0.0,0.0,1.1155598526547676,9.477098191121215,1.9080873819021829,-1.8018335263495653,1.7773388472415481,27.300819531663677,27.26601338866432,-0.6206518728195982,0.6113170859626733,4.144957372480322,4.28558487441156,-0.4535916799743047,0.44421080646169947,4.144957372480322,4.28558487441156,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,9.477098191121215,8.1711141537739,0.1904241846925474,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
WJets,3,1750.0,2000.0,3.108623112886562,0.5360851946530797,0.0,0.0,0.0,0.0,0.5322217069345606,7.762345782043239,1.210055177569691,-1.4558305002005894,1.4376479539595162,15.394293369629768,15.394409421561386,-0.6206518728195982,0.6113170859626733,3.187417994764828,3.2648691534602694,-0.4535916799743047,0.44421080646169947,3.187417994764828,3.2648691534602694,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,7.762345782043239,7.100970247130824,0.12915382797785468,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
WJets,4,2000.0,2250.0,0.9209651717537781,0.29780640665170466,0.0,0.0,0.0,0.0,0.3615255781015967,7.129984822199737,0.9911909494987641,-1.2161922696476362,1.201565838028047,10.109747613208773,10.10991196359929,-0.6206518728195982,0.6113170859626733,2.8705847803568223,2.914156554812153,-0.4535916799743047,0.44421080646169947,2.8705847803568223,2.914156554812153,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,7.129984822199737,6.67082096110607,0.09763828299207011,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
WJets,5,2250.0,2500.0,0.6850190060213208,0.23800091073381033,0.0,0.0,0.0,0.0,0.16160510323256227,5.072292826717743,0.6160835010516135,-1.1273017287401956,1.1150105040399805,6.259219028476033,6.259166589781263,-0.6206518728195982,0.6113170859626733,1.9932932684362559,2.0109332729611578,-0.4535916799743047,0.44421080646169947,1.9932932684362559,2.0109332729611578,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,5.072292826717743,4.851085329650014,0.059602393835166634,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
WJets,6,2500.0,4000.0,0.6682098987366771,0.26200654062138445,0.0,0.0,0.0,0.0,0.1754646008614014,13.792194763804064,1.4212757546790131,-0.6765519082981872,0.6694001798460724,6.29847226028885,6.298473511820256,-0.6206518728195982,0.6113170859626733,5.323488922564726,5.287128465229451,-0.4535916799743047,0.44421080646169947,5.323488922564726,5.287128465229451,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,13.792194763804064,13.520037595548509,0.09669256739415386,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
WW,1,1250.0,1500.0,4.261055842041969,0.9088461159774744,0.0,0.0,0.0,0.0,2.524089589589385,10.444139119007955,3.289811345508419,-2.4455847885047195,2.413489221177547,47.769632718476565,47.79818620083497,-0.6206518728195982,0.6113170859626733,5.321498011371613,5.543754336193541,-0.4535916799743047,0.44421080646169947,5.321498011371613,5.543754336193541,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,10.444139119007955,7.668062394793034,0.2519871346255367,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
WW,2,1500.0,1750.0,2.6592157408595085,0.642700720960802,0.0,0.0,0.0,0.0,1.1155598526547676,9.477098191121215,1.9080873819021829,-1.8018335263495653,1.7773388472415481,27.300819531663677,27.26601338866432,-0.6206518728195982,0.6113170859626733,4.144957372480322,4.28558487441156,-0.4535916799743047,0.44421080646169947,4.144957372480322,4.28558487441156,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,9.477098191121215,8.1711141537739,0.1904241846925474,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
WW,3,1750.0,2000.0,0.9926059022545815,0.3561083535351449,0.0,0.0,0.0,0.0,0.5322217069345606,7.762345782043239,1.210055177569691,-1.4558305002005894,1.4376479539595162,15.394293369629768,15.394409421561386,-0.6206518728195982,0.6113170859626733,3.187417994764828,3.2648691534602694,-0.4535916799743047,0.44421080646169947,3.187417994764828,3.2648691534602694,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,7.762345782043239,7.100970247130824,0.12915382797785468,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
WW,4,2000.0,2250.0,0.22619789093732834,0.26125068517446853,0.0,0.0,0.0,0.0,0.3615255781015967,7.129984822199737,0.9911909494987641,-1.2161922696476362,1.201565838028047,10.109747613208773,10.10991196359929,-0.6206518728195982,0.6113170859626733,2.8705847803568223,2.914156554812153,-0.4535916799743047,0.44421080646169947,2.8705847803568223,2.914156554812153,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,7.129984822199737,6.67082096110607,0.09763828299207011,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
WW,5,2250.0,2500.0,0.12879902124404907,0.12879902124404907,0.0,0.0,0.0,0.0,0.16160510323256227,5.072292826717743,0.6160835010516135,-1.1273017287401956,1.1150105040399805,6.259219028476033,6.259166589781263,-0.6206518728195982,0.6113170859626733,1.9932932684362559,2.0109332729611578,-0.4535916799743047,0.44421080646169947,1.9932932684362559,2.0109332729611578,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,5.072292826717743,4.851085329650014,0.059602393835166634,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
WW,6,2500.0,4000.0,0.2858474627137184,0.17029521881579282,0.0,0.0,0.0,0.0,0.1754646008614014,13.792194763804064,1.4212757546790131,-0.6765519082981872,0.6694001798460724,6.29847226028885,6.298473511820256,-0.6206518728195982,0.6113170859626733,5.323488922564726,5.287128465229451,-0.4535916799743047,0.44421080646169947,5.323488922564726,5.287128465229451,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,13.792194763804064,13.520037595548509,0.09669256739415386,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
WZ,1,1250.0,1500.0,0.19025547802448273,0.10998135364958891,0.0,0.0,0.0,0.0,2.524089589589385,10.444139119007955,3.289811345508419,-2.4455847885047195,2.413489221177547,47.769632718476565,47.79818620083497,-0.6206518728195982,0.6113170859626733,5.321498011371613,5.543754336193541,-0.4535916799743047,0.44421080646169947,5.321498011371613,5.543754336193541,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,10.444139119007955,7.668062394793034,0.2519871346255367,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
WZ,2,1500.0,1750.0,0.06790421158075333,0.06790421158075333,0.0,0.0,0.0,0.0,1.1155598526547676,9.477098191121215,1.9080873819021829,-1.8018335263495653,1.7773388472415481,27.300819531663677,27.26601338866432,-0.6206518728195982,0.6113170859626733,4.144957372480322,4.28558487441156,-0.4535916799743047,0.44421080646169947,4.144957372480322,4.28558487441156,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,9.477098191121215,8.1711141537739,0.1904241846925474,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
WZ,3,1750.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5322217069345606,7.762345782043239,1.210055177569691,-1.4558305002005894,1.4376479539595162,15.394293369629768,15.394409421561386,-0.6206518728195982,0.6113170859626733,3.187417994764828,3.2648691534602694,-0.4535916799743047,0.44421080646169947,3.187417994764828,3.2648691534602694,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,7.762345782043239,7.100970247130824,0.12915382797785468,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
WZ,4,2000.0,2250.0,0.20797331631183624,0.20797331631183624,0.0,0.0,0.0,0.0,0.3615255781015967,7.129984822199737,0.9911909494987641,-1.2161922696476362,1.201565838028047,10.109747613208773,10.10991196359929,-0.6206518728195982,0.6113170859626733,2.8705847803568223,2.914156554812153,-0.4535916799743047,0.44421080646169947,2.8705847803568223,2.914156554812153,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,7.129984822199737,6.67082096110607,0.09763828299207011,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
WZ,5,2250.0,2500.0,0.1451195329427719,0.1451195329427719,0.0,0.0,0.0,0.0,0.16160510323256227,5.072292826717743,0.6160835010516135,-1.1273017287401956,1.1150105040399805,6.259219028476033,6.259166589781263,-0.6206518728195982,0.6113170859626733,1.9932932684362559,2.0109332729611578,-0.4535916799743047,0.44421080646169947,1.9932932684362559,2.0109332729611578,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,5.072292826717743,4.851085329650014,0.059602393835166634,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
WZ,6,2500.0,4000.0,0.20797331631183624,0.20797331631183624,0.0,0.0,0.0,0.0,0.1754646008614014,13.792194763804064,1.4212757546790131,-0.6765519082981872,0.6694001798460724,6.29847226028885,6.298473511820256,-0.6206518728195982,0.6113170859626733,5.323488922564726,5.287128465229451,-0.4535916799743047,0.44421080646169947,5.323488922564726,5.287128465229451,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,13.792194763804064,13.520037595548509,0.09669256739415386,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
ZZ,1,1250.0,1500.0,0.6529859751462936,0.299711496187275,0.0,0.0,0.0,0.0,2.524089589589385,10.444139119007955,3.289811345508419,-2.4455847885047195,2.413489221177547,47.769632718476565,47.79818620083497,-0.6206518728195982,0.6113170859626733,5.321498011371613,5.543754336193541,-0.4535916799743047,0.44421080646169947,5.321498011371613,5.543754336193541,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,10.444139119007955,7.668062394793034,0.2519871346255367,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
ZZ,2,1500.0,1750.0,0.18713924288749695,0.18713924288749695,0.0,0.0,0.0,0.0,1.1155598526547676,9.477098191121215,1.9080873819021829,-1.8018335263495653,1.7773388472415481,27.300819531663677,27.26601338866432,-0.6206518728195982,0.6113170859626733,4.144957372480322,4.28558487441156,-0.4535916799743047,0.44421080646169947,4.144957372480322,4.28558487441156,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,9.477098191121215,8.1711141537739,0.1904241846925474,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
ZZ,3,1750.0,2000.0,0.5480807796120644,0.280752347980814,0.0,0.0,0.0,0.0,0.5322217069345606,7.762345782043239,1.210055177569691,-1.4558305002005894,1.4376479539595162,15.394293369629768,15.394409421561386,-0.6206518728195982,0.6113170859626733,3.187417994764828,3.2648691534602694,-0.4535916799743047,0.44421080646169947,3.187417994764828,3.2648691534602694,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,7.762345782043239,7.100970247130824,0.12915382797785468,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
ZZ,4,2000.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3615255781015967,7.129984822199737,0.9911909494987641,-1.2161922696476362,1.201565838028047,10.109747613208773,10.10991196359929,-0.6206518728195982,0.6113170859626733,2.8705847803568223,2.914156554812153,-0.4535916799743047,0.44421080646169947,2.8705847803568223,2.914156554812153,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,7.129984822199737,6.67082096110607,0.09763828299207011,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
ZZ,5,2250.0,2500.0,0.1310497224330902,0.1310497224330902,0.0,0.0,0.0,0.0,0.16160510323256227,5.072292826717743,0.6160835010516135,-1.1273017287401956,1.1150105040399805,6.259219028476033,6.259166589781263,-0.6206518728195982,0.6113170859626733,1.9932932684362559,2.0109332729611578,-0.4535916799743047,0.44421080646169947,1.9932932684362559,2.0109332729611578,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,5.072292826717743,4.851085329650014,0.059602393835166634,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
ZZ,6,2500.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1754646008614014,13.792194763804064,1.4212757546790131,-0.6765519082981872,0.6694001798460724,6.29847226028885,6.298473511820256,-0.6206518728195982,0.6113170859626733,5.323488922564726,5.287128465229451,-0.4535916799743047,0.44421080646169947,5.323488922564726,5.287128465229451,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,13.792194763804064,13.520037595548509,0.09669256739415386,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
ttV,1,1250.0,1500.0,38.08860181388445,3.006878646918696,0.0,0.0,0.0,0.0,2.524089589589385,10.444139119007955,3.289811345508419,-2.4455847885047195,2.413489221177547,47.769632718476565,47.79818620083497,-0.6206518728195982,0.6113170859626733,5.321498011371613,5.543754336193541,-0.4535916799743047,0.44421080646169947,5.321498011371613,5.543754336193541,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,10.444139119007955,7.668062394793034,0.2519871346255367,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
ttV,2,1500.0,1750.0,15.809467568062246,1.9154082273235655,0.0,0.0,0.0,0.0,1.1155598526547676,9.477098191121215,1.9080873819021829,-1.8018335263495653,1.7773388472415481,27.300819531663677,27.26601338866432,-0.6206518728195982,0.6113170859626733,4.144957372480322,4.28558487441156,-0.4535916799743047,0.44421080646169947,4.144957372480322,4.28558487441156,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,9.477098191121215,8.1711141537739,0.1904241846925474,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
ttV,3,1750.0,2000.0,6.017801954643801,1.1933723167917725,0.0,0.0,0.0,0.0,0.5322217069345606,7.762345782043239,1.210055177569691,-1.4558305002005894,1.4376479539595162,15.394293369629768,15.394409421561386,-0.6206518728195982,0.6113170859626733,3.187417994764828,3.2648691534602694,-0.4535916799743047,0.44421080646169947,3.187417994764828,3.2648691534602694,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,7.762345782043239,7.100970247130824,0.12915382797785468,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
ttV,4,2000.0,2250.0,2.9604539113352075,0.8437734226208373,0.0,0.0,0.0,0.0,0.3615255781015967,7.129984822199737,0.9911909494987641,-1.2161922696476362,1.201565838028047,10.109747613208773,10.10991196359929,-0.6206518728195982,0.6113170859626733,2.8705847803568223,2.914156554812153,-0.4535916799743047,0.44421080646169947,2.8705847803568223,2.914156554812153,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,7.129984822199737,6.67082096110607,0.09763828299207011,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
ttV,5,2250.0,2500.0,0.6687470595352352,0.3997171901283801,0.0,0.0,0.0,0.0,0.16160510323256227,5.072292826717743,0.6160835010516135,-1.1273017287401956,1.1150105040399805,6.259219028476033,6.259166589781263,-0.6206518728195982,0.6113170859626733,1.9932932684362559,2.0109332729611578,-0.4535916799743047,0.44421080646169947,1.9932932684362559,2.0109332729611578,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,5.072292826717743,4.851085329650014,0.059602393835166634,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
ttV,6,2500.0,4000.0,1.7381362050073221,0.6692929083691764,0.0,0.0,0.0,0.0,0.1754646008614014,13.792194763804064,1.4212757546790131,-0.6765519082981872,0.6694001798460724,6.29847226028885,6.298473511820256,-0.6206518728195982,0.6113170859626733,5.323488922564726,5.287128465229451,-0.4535916799743047,0.44421080646169947,5.323488922564726,5.287128465229451,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,13.792194763804064,13.520037595548509,0.09669256739415386,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
sm,1,1250.0,1500.0,2.524089589589385,0.0,0.0,0.0,0.0,0.0,2.524089589589385,10.444139119007955,3.289811345508419,-2.4455847885047195,2.413489221177547,47.769632718476565,47.79818620083497,-0.6206518728195982,0.6113170859626733,5.321498011371613,5.543754336193541,-0.4535916799743047,0.44421080646169947,5.321498011371613,5.543754336193541,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,10.444139119007955,7.668062394793034,0.2519871346255367,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
sm,2,1500.0,1750.0,1.1155598526547676,0.0,0.0,0.0,0.0,0.0,1.1155598526547676,9.477098191121215,1.9080873819021829,-1.8018335263495653,1.7773388472415481,27.300819531663677,27.26601338866432,-0.6206518728195982,0.6113170859626733,4.144957372480322,4.28558487441156,-0.4535916799743047,0.44421080646169947,4.144957372480322,4.28558487441156,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,9.477098191121215,8.1711141537739,0.1904241846925474,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
sm,3,1750.0,2000.0,0.5322217069345606,0.0,0.0,0.0,0.0,0.0,0.5322217069345606,7.762345782043239,1.210055177569691,-1.4558305002005894,1.4376479539595162,15.394293369629768,15.394409421561386,-0.6206518728195982,0.6113170859626733,3.187417994764828,3.2648691534602694,-0.4535916799743047,0.44421080646169947,3.187417994764828,3.2648691534602694,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,7.762345782043239,7.100970247130824,0.12915382797785468,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
sm,4,2000.0,2250.0,0.3615255781015967,0.0,0.0,0.0,0.0,0.0,0.3615255781015967,7.129984822199737,0.9911909494987641,-1.2161922696476362,1.201565838028047,10.109747613208773,10.10991196359929,-0.6206518728195982,0.6113170859626733,2.8705847803568223,2.914156554812153,-0.4535916799743047,0.44421080646169947,2.8705847803568223,2.914156554812153,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,7.129984822199737,6.67082096110607,0.09763828299207011,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
