process,bin,bin_low,bin_high,yield,MCstat,syst_quadrature_Up,syst_quadrature_Down,syst_quadrature_Increase,syst_quadrature_Decrease,yield_sm,yield_cHd_at_1,yield_cHd_at_0p3,cHd_95CL_LL,cHd_95CL_UL,yield_cHd_95CL_LL,yield_cHd_95CL_UL,comb_cHd_95CL_LL,comb_cHd_95CL_UL,comb_yield_cHd_95CL_LL,comb_yield_cHd_95CL_UL,all_comb_cHd_95CL_LL,all_comb_cHd_95CL_UL,all_comb_yield_cHd_95CL_LL,all_comb_yield_cHd_95CL_UL,total_bkg,total_MCstat,total_syst_Up,total_syst_Down,total_syst_Increase,total_syst_Decrease,sm_cHd,sm_lin_quad_cHd,quad_cHd,lin_cHd,total_unc,total_unc_Down,total_unc_Up,total_unc_Decrease,total_unc_Increase,channel,subchannel
QCD,3,1750.0,2000.0,20.258951745973658,2.923942895311534,0.0,0.0,0.0,0.0,0.5322217069345606,5.047828304459914,0.9296968041190798,-1.8009999990463257,1.809999942779541,15.393551325820567,15.388140181999868,-0.7850000262260437,0.7900000214576721,3.3744336373054145,3.3433576357642125,-0.5550000071525574,0.5600000023841858,3.3744336373054145,3.3433576357642125,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,5.047828304459914,4.558128009871842,-0.04252141234648843,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
QCD,4,2000.0,2250.0,7.521946365392397,1.8300113419270347,0.0,0.0,0.0,0.0,0.3615255781015967,3.839749976405082,0.6693263365112264,-1.6640000343322754,1.6710000038146973,10.1029670373584,10.101541023725325,-0.7850000262260437,0.7900000214576721,2.539854699146246,2.5281463877402093,-0.5550000071525574,0.5600000023841858,2.539854699146246,2.5281463877402093,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,3.839749976405082,3.5031741003876946,-0.024949702084209324,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
QCD,5,2250.0,2500.0,2.199576611595854,1.0753814024008017,0.0,0.0,0.0,0.0,0.16160510323256227,2.925528755497466,0.4067329813912987,-1.4769999980926514,1.4830000400543213,6.25434223278629,6.252637685299523,-0.7850000262260437,0.7900000214576721,1.888993555079514,1.8837060006009445,-0.5550000071525574,0.5600000023841858,1.888993555079514,1.8837060006009445,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,2.925528755497466,2.7811867500987364,-0.01726309783383284,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
QCD,6,2500.0,4000.0,1.3755239680097822,0.8643356740608688,0.0,0.0,0.0,0.0,0.1754646008614014,8.603187380896669,0.9275309169021128,-0.8489999771118164,0.8519999980926514,6.298231628135439,6.289322071000508,-0.7850000262260437,0.7900000214576721,5.411734148761566,5.430127974000176,-0.5550000071525574,0.5600000023841858,5.411734148761566,5.430127974000176,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,8.603187380896669,8.458335799856519,-0.030613019821251114,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
TTbar,1,1250.0,1500.0,63.42934338003397,2.6733973013644996,0.0,0.0,0.0,0.0,2.524089589589385,7.316896184173173,2.938959583840518,-3.0409998893737793,3.056999921798706,47.810953757977536,47.807613960558726,-0.7850000262260437,0.7900000214576721,5.587517179542008,5.502259095320548,-0.5550000071525574,0.5600000023841858,5.587517179542008,5.502259095320548,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,7.316896184173173,4.8712951624952545,-0.07848856791146686,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
TTbar,2,1500.0,1750.0,16.533486746251583,1.3756392681012872,0.0,0.0,0.0,0.0,1.1155598526547676,6.185845808046424,1.5592547214292254,-2.253000020980835,2.265000104904175,27.29319528806715,27.29960469992692,-0.7850000262260437,0.7900000214576721,4.324276489802423,4.269947104965257,-0.5550000071525574,0.5600000023841858,4.324276489802423,4.269947104965257,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,6.185845808046424,5.130432942109711,-0.06014698671805463,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
TTbar,3,1750.0,2000.0,5.671124301850796,0.803730906458453,0.0,0.0,0.0,0.0,0.5322217069345606,5.047828304459914,0.9296968041190798,-1.8009999990463257,1.809999942779541,15.393551325820567,15.388140181999868,-0.7850000262260437,0.7900000214576721,3.3744336373054145,3.3433576357642125,-0.5550000071525574,0.5600000023841858,3.3744336373054145,3.3433576357642125,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,5.047828304459914,4.558128009871842,-0.04252141234648843,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
TTbar,4,2000.0,2250.0,2.08247684314847,0.4504608293337196,0.0,0.0,0.0,0.0,0.3615255781015967,3.839749976405082,0.6693263365112264,-1.6640000343322754,1.6710000038146973,10.1029670373584,10.101541023725325,-0.7850000262260437,0.7900000214576721,2.539854699146246,2.5281463877402093,-0.5550000071525574,0.5600000023841858,2.539854699146246,2.5281463877402093,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,3.839749976405082,3.5031741003876946,-0.024949702084209324,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
TTbar,5,2250.0,2500.0,0.6132752634584904,0.2524085953152234,0.0,0.0,0.0,0.0,0.16160510323256227,2.925528755497466,0.4067329813912987,-1.4769999980926514,1.4830000400543213,6.25434223278629,6.252637685299523,-0.7850000262260437,0.7900000214576721,1.888993555079514,1.8837060006009445,-0.5550000071525574,0.5600000023841858,1.888993555079514,1.8837060006009445,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,2.925528755497466,2.7811867500987364,-0.01726309783383284,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
TTbar,6,2500.0,4000.0,0.433292992413044,0.22852263218319321,0.0,0.0,0.0,0.0,0.1754646008614014,8.603187380896669,0.9275309169021128,-0.8489999771118164,0.8519999980926514,6.298231628135439,6.289322071000508,-0.7850000262260437,0.7900000214576721,5.411734148761566,5.430127974000176,-0.5550000071525574,0.5600000023841858,5.411734148761566,5.430127974000176,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,8.603187380896669,8.458335799856519,-0.030613019821251114,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
WJets,1,1250.0,1500.0,19.29809100739658,1.339900722692111,0.0,0.0,0.0,0.0,2.524089589589385,7.316896184173173,2.938959583840518,-3.0409998893737793,3.056999921798706,47.810953757977536,47.807613960558726,-0.7850000262260437,0.7900000214576721,5.587517179542008,5.502259095320548,-0.5550000071525574,0.5600000023841858,5.587517179542008,5.502259095320548,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,7.316896184173173,4.8712951624952545,-0.07848856791146686,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
WJets,2,1500.0,1750.0,8.487073187716305,0.9006274979247081,0.0,0.0,0.0,0.0,1.1155598526547676,6.185845808046424,1.5592547214292254,-2.253000020980835,2.265000104904175,27.29319528806715,27.29960469992692,-0.7850000262260437,0.7900000214576721,4.324276489802423,4.269947104965257,-0.5550000071525574,0.5600000023841858,4.324276489802423,4.269947104965257,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,6.185845808046424,5.130432942109711,-0.06014698671805463,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
WJets,3,1750.0,2000.0,3.108623112886562,0.5360851946530797,0.0,0.0,0.0,0.0,0.5322217069345606,5.047828304459914,0.9296968041190798,-1.8009999990463257,1.809999942779541,15.393551325820567,15.388140181999868,-0.7850000262260437,0.7900000214576721,3.3744336373054145,3.3433576357642125,-0.5550000071525574,0.5600000023841858,3.3744336373054145,3.3433576357642125,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,5.047828304459914,4.558128009871842,-0.04252141234648843,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
WJets,4,2000.0,2250.0,0.9209651717537781,0.29780640665170466,0.0,0.0,0.0,0.0,0.3615255781015967,3.839749976405082,0.6693263365112264,-1.6640000343322754,1.6710000038146973,10.1029670373584,10.101541023725325,-0.7850000262260437,0.7900000214576721,2.539854699146246,2.5281463877402093,-0.5550000071525574,0.5600000023841858,2.539854699146246,2.5281463877402093,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,3.839749976405082,3.5031741003876946,-0.024949702084209324,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
WJets,5,2250.0,2500.0,0.6850190060213208,0.23800091073381033,0.0,0.0,0.0,0.0,0.16160510323256227,2.925528755497466,0.4067329813912987,-1.4769999980926514,1.4830000400543213,6.25434223278629,6.252637685299523,-0.7850000262260437,0.7900000214576721,1.888993555079514,1.8837060006009445,-0.5550000071525574,0.5600000023841858,1.888993555079514,1.8837060006009445,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,2.925528755497466,2.7811867500987364,-0.01726309783383284,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
WJets,6,2500.0,4000.0,0.6682098987366771,0.26200654062138445,0.0,0.0,0.0,0.0,0.1754646008614014,8.603187380896669,0.9275309169021128,-0.8489999771118164,0.8519999980926514,6.298231628135439,6.289322071000508,-0.7850000262260437,0.7900000214576721,5.411734148761566,5.430127974000176,-0.5550000071525574,0.5600000023841858,5.411734148761566,5.430127974000176,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,8.603187380896669,8.458335799856519,-0.030613019821251114,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
WW,1,1250.0,1500.0,4.261055842041969,0.9088461159774744,0.0,0.0,0.0,0.0,2.524089589589385,7.316896184173173,2.938959583840518,-3.0409998893737793,3.056999921798706,47.810953757977536,47.807613960558726,-0.7850000262260437,0.7900000214576721,5.587517179542008,5.502259095320548,-0.5550000071525574,0.5600000023841858,5.587517179542008,5.502259095320548,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,7.316896184173173,4.8712951624952545,-0.07848856791146686,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
WW,2,1500.0,1750.0,2.6592157408595085,0.642700720960802,0.0,0.0,0.0,0.0,1.1155598526547676,6.185845808046424,1.5592547214292254,-2.253000020980835,2.265000104904175,27.29319528806715,27.29960469992692,-0.7850000262260437,0.7900000214576721,4.324276489802423,4.269947104965257,-0.5550000071525574,0.5600000023841858,4.324276489802423,4.269947104965257,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,6.185845808046424,5.130432942109711,-0.06014698671805463,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
WW,3,1750.0,2000.0,0.9926059022545815,0.3561083535351449,0.0,0.0,0.0,0.0,0.5322217069345606,5.047828304459914,0.9296968041190798,-1.8009999990463257,1.809999942779541,15.393551325820567,15.388140181999868,-0.7850000262260437,0.7900000214576721,3.3744336373054145,3.3433576357642125,-0.5550000071525574,0.5600000023841858,3.3744336373054145,3.3433576357642125,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,5.047828304459914,4.558128009871842,-0.04252141234648843,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
WW,4,2000.0,2250.0,0.22619789093732834,0.26125068517446853,0.0,0.0,0.0,0.0,0.3615255781015967,3.839749976405082,0.6693263365112264,-1.6640000343322754,1.6710000038146973,10.1029670373584,10.101541023725325,-0.7850000262260437,0.7900000214576721,2.539854699146246,2.5281463877402093,-0.5550000071525574,0.5600000023841858,2.539854699146246,2.5281463877402093,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,3.839749976405082,3.5031741003876946,-0.024949702084209324,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
WW,5,2250.0,2500.0,0.12879902124404907,0.12879902124404907,0.0,0.0,0.0,0.0,0.16160510323256227,2.925528755497466,0.4067329813912987,-1.4769999980926514,1.4830000400543213,6.25434223278629,6.252637685299523,-0.7850000262260437,0.7900000214576721,1.888993555079514,1.8837060006009445,-0.5550000071525574,0.5600000023841858,1.888993555079514,1.8837060006009445,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,2.925528755497466,2.7811867500987364,-0.01726309783383284,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
WW,6,2500.0,4000.0,0.2858474627137184,0.17029521881579282,0.0,0.0,0.0,0.0,0.1754646008614014,8.603187380896669,0.9275309169021128,-0.8489999771118164,0.8519999980926514,6.298231628135439,6.289322071000508,-0.7850000262260437,0.7900000214576721,5.411734148761566,5.430127974000176,-0.5550000071525574,0.5600000023841858,5.411734148761566,5.430127974000176,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,8.603187380896669,8.458335799856519,-0.030613019821251114,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
WZ,1,1250.0,1500.0,0.19025547802448273,0.10998135364958891,0.0,0.0,0.0,0.0,2.524089589589385,7.316896184173173,2.938959583840518,-3.0409998893737793,3.056999921798706,47.810953757977536,47.807613960558726,-0.7850000262260437,0.7900000214576721,5.587517179542008,5.502259095320548,-0.5550000071525574,0.5600000023841858,5.587517179542008,5.502259095320548,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,7.316896184173173,4.8712951624952545,-0.07848856791146686,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
WZ,2,1500.0,1750.0,0.06790421158075333,0.06790421158075333,0.0,0.0,0.0,0.0,1.1155598526547676,6.185845808046424,1.5592547214292254,-2.253000020980835,2.265000104904175,27.29319528806715,27.29960469992692,-0.7850000262260437,0.7900000214576721,4.324276489802423,4.269947104965257,-0.5550000071525574,0.5600000023841858,4.324276489802423,4.269947104965257,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,6.185845808046424,5.130432942109711,-0.06014698671805463,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
WZ,3,1750.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5322217069345606,5.047828304459914,0.9296968041190798,-1.8009999990463257,1.809999942779541,15.393551325820567,15.388140181999868,-0.7850000262260437,0.7900000214576721,3.3744336373054145,3.3433576357642125,-0.5550000071525574,0.5600000023841858,3.3744336373054145,3.3433576357642125,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,5.047828304459914,4.558128009871842,-0.04252141234648843,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
WZ,4,2000.0,2250.0,0.20797331631183624,0.20797331631183624,0.0,0.0,0.0,0.0,0.3615255781015967,3.839749976405082,0.6693263365112264,-1.6640000343322754,1.6710000038146973,10.1029670373584,10.101541023725325,-0.7850000262260437,0.7900000214576721,2.539854699146246,2.5281463877402093,-0.5550000071525574,0.5600000023841858,2.539854699146246,2.5281463877402093,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,3.839749976405082,3.5031741003876946,-0.024949702084209324,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
WZ,5,2250.0,2500.0,0.1451195329427719,0.1451195329427719,0.0,0.0,0.0,0.0,0.16160510323256227,2.925528755497466,0.4067329813912987,-1.4769999980926514,1.4830000400543213,6.25434223278629,6.252637685299523,-0.7850000262260437,0.7900000214576721,1.888993555079514,1.8837060006009445,-0.5550000071525574,0.5600000023841858,1.888993555079514,1.8837060006009445,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,2.925528755497466,2.7811867500987364,-0.01726309783383284,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
WZ,6,2500.0,4000.0,0.20797331631183624,0.20797331631183624,0.0,0.0,0.0,0.0,0.1754646008614014,8.603187380896669,0.9275309169021128,-0.8489999771118164,0.8519999980926514,6.298231628135439,6.289322071000508,-0.7850000262260437,0.7900000214576721,5.411734148761566,5.430127974000176,-0.5550000071525574,0.5600000023841858,5.411734148761566,5.430127974000176,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,8.603187380896669,8.458335799856519,-0.030613019821251114,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
ZZ,1,1250.0,1500.0,0.6529859751462936,0.299711496187275,0.0,0.0,0.0,0.0,2.524089589589385,7.316896184173173,2.938959583840518,-3.0409998893737793,3.056999921798706,47.810953757977536,47.807613960558726,-0.7850000262260437,0.7900000214576721,5.587517179542008,5.502259095320548,-0.5550000071525574,0.5600000023841858,5.587517179542008,5.502259095320548,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,7.316896184173173,4.8712951624952545,-0.07848856791146686,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
ZZ,2,1500.0,1750.0,0.18713924288749695,0.18713924288749695,0.0,0.0,0.0,0.0,1.1155598526547676,6.185845808046424,1.5592547214292254,-2.253000020980835,2.265000104904175,27.29319528806715,27.29960469992692,-0.7850000262260437,0.7900000214576721,4.324276489802423,4.269947104965257,-0.5550000071525574,0.5600000023841858,4.324276489802423,4.269947104965257,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,6.185845808046424,5.130432942109711,-0.06014698671805463,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
ZZ,3,1750.0,2000.0,0.5480807796120644,0.280752347980814,0.0,0.0,0.0,0.0,0.5322217069345606,5.047828304459914,0.9296968041190798,-1.8009999990463257,1.809999942779541,15.393551325820567,15.388140181999868,-0.7850000262260437,0.7900000214576721,3.3744336373054145,3.3433576357642125,-0.5550000071525574,0.5600000023841858,3.3744336373054145,3.3433576357642125,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,5.047828304459914,4.558128009871842,-0.04252141234648843,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
ZZ,4,2000.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3615255781015967,3.839749976405082,0.6693263365112264,-1.6640000343322754,1.6710000038146973,10.1029670373584,10.101541023725325,-0.7850000262260437,0.7900000214576721,2.539854699146246,2.5281463877402093,-0.5550000071525574,0.5600000023841858,2.539854699146246,2.5281463877402093,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,3.839749976405082,3.5031741003876946,-0.024949702084209324,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
ZZ,5,2250.0,2500.0,0.1310497224330902,0.1310497224330902,0.0,0.0,0.0,0.0,0.16160510323256227,2.925528755497466,0.4067329813912987,-1.4769999980926514,1.4830000400543213,6.25434223278629,6.252637685299523,-0.7850000262260437,0.7900000214576721,1.888993555079514,1.8837060006009445,-0.5550000071525574,0.5600000023841858,1.888993555079514,1.8837060006009445,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,2.925528755497466,2.7811867500987364,-0.01726309783383284,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
ZZ,6,2500.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1754646008614014,8.603187380896669,0.9275309169021128,-0.8489999771118164,0.8519999980926514,6.298231628135439,6.289322071000508,-0.7850000262260437,0.7900000214576721,5.411734148761566,5.430127974000176,-0.5550000071525574,0.5600000023841858,5.411734148761566,5.430127974000176,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,8.603187380896669,8.458335799856519,-0.030613019821251114,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
ttV,1,1250.0,1500.0,38.08860181388445,3.006878646918696,0.0,0.0,0.0,0.0,2.524089589589385,7.316896184173173,2.938959583840518,-3.0409998893737793,3.056999921798706,47.810953757977536,47.807613960558726,-0.7850000262260437,0.7900000214576721,5.587517179542008,5.502259095320548,-0.5550000071525574,0.5600000023841858,5.587517179542008,5.502259095320548,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,7.316896184173173,4.8712951624952545,-0.07848856791146686,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
ttV,2,1500.0,1750.0,15.809467568062246,1.9154082273235655,0.0,0.0,0.0,0.0,1.1155598526547676,6.185845808046424,1.5592547214292254,-2.253000020980835,2.265000104904175,27.29319528806715,27.29960469992692,-0.7850000262260437,0.7900000214576721,4.324276489802423,4.269947104965257,-0.5550000071525574,0.5600000023841858,4.324276489802423,4.269947104965257,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,6.185845808046424,5.130432942109711,-0.06014698671805463,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
ttV,3,1750.0,2000.0,6.017801954643801,1.1933723167917725,0.0,0.0,0.0,0.0,0.5322217069345606,5.047828304459914,0.9296968041190798,-1.8009999990463257,1.809999942779541,15.393551325820567,15.388140181999868,-0.7850000262260437,0.7900000214576721,3.3744336373054145,3.3433576357642125,-0.5550000071525574,0.5600000023841858,3.3744336373054145,3.3433576357642125,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,5.047828304459914,4.558128009871842,-0.04252141234648843,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
ttV,4,2000.0,2250.0,2.9604539113352075,0.8437734226208373,0.0,0.0,0.0,0.0,0.3615255781015967,3.839749976405082,0.6693263365112264,-1.6640000343322754,1.6710000038146973,10.1029670373584,10.101541023725325,-0.7850000262260437,0.7900000214576721,2.539854699146246,2.5281463877402093,-0.5550000071525574,0.5600000023841858,2.539854699146246,2.5281463877402093,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,3.839749976405082,3.5031741003876946,-0.024949702084209324,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
ttV,5,2250.0,2500.0,0.6687470595352352,0.3997171901283801,0.0,0.0,0.0,0.0,0.16160510323256227,2.925528755497466,0.4067329813912987,-1.4769999980926514,1.4830000400543213,6.25434223278629,6.252637685299523,-0.7850000262260437,0.7900000214576721,1.888993555079514,1.8837060006009445,-0.5550000071525574,0.5600000023841858,1.888993555079514,1.8837060006009445,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,2.925528755497466,2.7811867500987364,-0.01726309783383284,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
ttV,6,2500.0,4000.0,1.7381362050073221,0.6692929083691764,0.0,0.0,0.0,0.0,0.1754646008614014,8.603187380896669,0.9275309169021128,-0.8489999771118164,0.8519999980926514,6.298231628135439,6.289322071000508,-0.7850000262260437,0.7900000214576721,5.411734148761566,5.430127974000176,-0.5550000071525574,0.5600000023841858,5.411734148761566,5.430127974000176,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,8.603187380896669,8.458335799856519,-0.030613019821251114,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
sm,1,1250.0,1500.0,2.524089589589385,0.0,0.0,0.0,0.0,0.0,2.524089589589385,7.316896184173173,2.938959583840518,-3.0409998893737793,3.056999921798706,47.810953757977536,47.807613960558726,-0.7850000262260437,0.7900000214576721,5.587517179542008,5.502259095320548,-0.5550000071525574,0.5600000023841858,5.587517179542008,5.502259095320548,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,7.316896184173173,4.8712951624952545,-0.07848856791146686,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
sm,2,1500.0,1750.0,1.1155598526547676,0.0,0.0,0.0,0.0,0.0,1.1155598526547676,6.185845808046424,1.5592547214292254,-2.253000020980835,2.265000104904175,27.29319528806715,27.29960469992692,-0.7850000262260437,0.7900000214576721,4.324276489802423,4.269947104965257,-0.5550000071525574,0.5600000023841858,4.324276489802423,4.269947104965257,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,6.185845808046424,5.130432942109711,-0.06014698671805463,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
sm,3,1750.0,2000.0,0.5322217069345606,0.0,0.0,0.0,0.0,0.0,0.5322217069345606,5.047828304459914,0.9296968041190798,-1.8009999990463257,1.809999942779541,15.393551325820567,15.388140181999868,-0.7850000262260437,0.7900000214576721,3.3744336373054145,3.3433576357642125,-0.5550000071525574,0.5600000023841858,3.3744336373054145,3.3433576357642125,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,5.047828304459914,4.558128009871842,-0.04252141234648843,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
sm,4,2000.0,2250.0,0.3615255781015967,0.0,0.0,0.0,0.0,0.0,0.3615255781015967,3.839749976405082,0.6693263365112264,-1.6640000343322754,1.6710000038146973,10.1029670373584,10.101541023725325,-0.7850000262260437,0.7900000214576721,2.539854699146246,2.5281463877402093,-0.5550000071525574,0.5600000023841858,2.539854699146246,2.5281463877402093,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,3.839749976405082,3.5031741003876946,-0.024949702084209324,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
